id,zip_code,created_at,updated_at
901,5530,2021-09-20 10:21:50,2021-09-20 10:21:50
902,5502,2021-09-20 10:21:50,2021-09-20 10:21:50
903,5500,2021-09-20 10:21:50,2021-09-20 10:21:50
904,5501,2021-09-20 10:21:50,2021-09-20 10:21:50
905,5541,2021-09-20 10:21:50,2021-09-20 10:21:50
906,5542,2021-09-20 10:21:50,2021-09-20 10:21:50
907,5540,2021-09-20 10:21:50,2021-09-20 10:21:50
908,5520,2021-09-20 10:21:50,2021-09-20 10:21:50
909,5350,2021-09-20 10:21:50,2021-09-20 10:21:50
910,5351,2021-09-20 10:21:50,2021-09-20 10:21:50
911,5341,2021-09-20 10:21:50,2021-09-20 10:21:50
912,5340,2021-09-20 10:21:50,2021-09-20 10:21:50
913,5330,2021-09-20 10:21:50,2021-09-20 10:21:50
914,5320,2021-09-20 10:21:50,2021-09-20 10:21:50
915,5300,2021-09-20 10:21:50,2021-09-20 10:21:50
916,5301,2021-09-20 10:21:50,2021-09-20 10:21:50
917,5310,2021-09-20 10:21:50,2021-09-20 10:21:50
918,5311,2021-09-20 10:21:50,2021-09-20 10:21:50
919,5010,2021-09-20 10:21:50,2021-09-20 10:21:50
920,4050,2021-09-20 10:21:50,2021-09-20 10:21:50
921,5041,2021-09-20 10:21:50,2021-09-20 10:21:50
922,5020,2021-09-20 10:21:50,2021-09-20 10:21:50
923,5000,2021-09-20 10:21:50,2021-09-20 10:21:50
924,5030,2021-09-20 10:21:50,2021-09-20 10:21:50
925,5420,2021-09-20 10:21:50,2021-09-20 10:21:50
926,5431,2021-09-20 10:21:50,2021-09-20 10:21:50
927,5410,2021-09-20 10:21:50,2021-09-20 10:21:50
928,5441,2021-09-20 10:21:50,2021-09-20 10:21:50
929,5440,2021-09-20 10:21:50,2021-09-20 10:21:50
930,5450,2021-09-20 10:21:50,2021-09-20 10:21:50
931,5460,2021-09-20 10:21:50,2021-09-20 10:21:50
932,5470,2021-09-20 10:21:50,2021-09-20 10:21:50
933,5402,2021-09-20 10:21:50,2021-09-20 10:21:50
934,5403,2021-09-20 10:21:50,2021-09-20 10:21:50
935,5404,2021-09-20 10:21:50,2021-09-20 10:21:50
936,5405,2021-09-20 10:21:50,2021-09-20 10:21:50
937,5400,2021-09-20 10:21:50,2021-09-20 10:21:50
938,5401,2021-09-20 10:21:50,2021-09-20 10:21:50
939,5430,2021-09-20 10:21:50,2021-09-20 10:21:50
940,5140,2021-09-20 10:21:50,2021-09-20 10:21:50
941,5141,2021-09-20 10:21:50,2021-09-20 10:21:50
942,5130,2021-09-20 10:21:50,2021-09-20 10:21:50
943,5110,2021-09-20 10:21:50,2021-09-20 10:21:50
944,5470,2021-09-20 10:21:50,2021-09-20 10:21:50
945,5121,2021-09-20 10:21:50,2021-09-20 10:21:50
946,5120,2021-09-20 10:21:50,2021-09-20 10:21:50
947,5103,2021-09-20 10:21:50,2021-09-20 10:21:50
948,5102,2021-09-20 10:21:50,2021-09-20 10:21:50
949,5101,2021-09-20 10:21:50,2021-09-20 10:21:50
950,5100,2021-09-20 10:21:50,2021-09-20 10:21:50
951,,2021-09-20 10:21:50,2021-09-20 10:21:50
952,,2021-09-20 10:21:50,2021-09-20 10:21:50
953,5890,2021-09-20 10:21:50,2021-09-20 10:21:50
954,5892,2021-09-20 10:21:50,2021-09-20 10:21:50
955,5891,2021-09-20 10:21:50,2021-09-20 10:21:50
956,5801,2021-09-20 10:21:50,2021-09-20 10:21:50
957,5800,2021-09-20 10:21:50,2021-09-20 10:21:50
958,5850,2021-09-20 10:21:50,2021-09-20 10:21:50
959,5851,2021-09-20 10:21:50,2021-09-20 10:21:50
960,5880,2021-09-20 10:21:50,2021-09-20 10:21:50
961,5881,2021-09-20 10:21:50,2021-09-20 10:21:50
962,5820,2021-09-20 10:21:50,2021-09-20 10:21:50
963,5821,2021-09-20 10:21:50,2021-09-20 10:21:50
964,5870,2021-09-20 10:21:50,2021-09-20 10:21:50
965,5860,2021-09-20 10:21:50,2021-09-20 10:21:50
966,5831,2021-09-20 10:21:50,2021-09-20 10:21:50
967,5830,2021-09-20 10:21:50,2021-09-20 10:21:50
968,5841,2021-09-20 10:21:50,2021-09-20 10:21:50
969,5842,2021-09-20 10:21:50,2021-09-20 10:21:50
970,5840,2021-09-20 10:21:50,2021-09-20 10:21:50
971,5810,2021-09-20 10:21:50,2021-09-20 10:21:50
972,5826,2021-09-20 10:21:50,2021-09-20 10:21:50
973,6330,2021-09-20 10:21:50,2021-09-20 10:21:50
974,6303,2021-09-20 10:21:50,2021-09-20 10:21:50
975,6300,2021-09-20 10:21:50,2021-09-20 10:21:50
976,6301,2021-09-20 10:21:50,2021-09-20 10:21:50
977,6302,2021-09-20 10:21:50,2021-09-20 10:21:50
978,6311,2021-09-20 10:21:50,2021-09-20 10:21:50
979,6310,2021-09-20 10:21:50,2021-09-20 10:21:50
980,6321,2021-09-20 10:21:50,2021-09-20 10:21:50
981,6320,2021-09-20 10:21:50,2021-09-20 10:21:50
982,6341,2021-09-20 10:21:50,2021-09-20 10:21:50
983,6342,2021-09-20 10:21:50,2021-09-20 10:21:50
984,6340,2021-09-20 10:21:50,2021-09-20 10:21:50
985,5940,2021-09-20 10:21:50,2021-09-20 10:21:50
986,5941,2021-09-20 10:21:50,2021-09-20 10:21:50
987,5942,2021-09-20 10:21:50,2021-09-20 10:21:50
988,5900,2021-09-20 10:21:50,2021-09-20 10:21:50
989,5930,2021-09-20 10:21:50,2021-09-20 10:21:50
990,5920,2021-09-20 10:21:50,2021-09-20 10:21:50
991,5910,2021-09-20 10:21:50,2021-09-20 10:21:50
992,6596,2021-09-20 10:21:50,2021-09-20 10:21:50
993,6597,2021-09-20 10:21:50,2021-09-20 10:21:50
994,6570,2021-09-20 10:21:50,2021-09-20 10:21:50
995,6580,2021-09-20 10:21:50,2021-09-20 10:21:50
996,6530,2021-09-20 10:21:50,2021-09-20 10:21:50
997,6500,2021-09-20 10:21:50,2021-09-20 10:21:50
998,6520,2021-09-20 10:21:50,2021-09-20 10:21:50
999,6550,2021-09-20 10:21:50,2021-09-20 10:21:50
1000,6552,2021-09-20 10:21:50,2021-09-20 10:21:50
1001,6551,2021-09-20 10:21:50,2021-09-20 10:21:50
1002,6540,2021-09-20 10:21:50,2021-09-20 10:21:50
1003,6512,2021-09-20 10:21:50,2021-09-20 10:21:50
1004,6511,2021-09-20 10:21:50,2021-09-20 10:21:50
1005,6510,2021-09-20 10:21:50,2021-09-20 10:21:50
1006,6591,2021-09-20 10:21:50,2021-09-20 10:21:50
1007,6590,2021-09-20 10:21:50,2021-09-20 10:21:50
1008,6561,2021-09-20 10:21:50,2021-09-20 10:21:50
1009,6560,2021-09-20 10:21:50,2021-09-20 10:21:50
1010,6422,2021-09-20 10:21:50,2021-09-20 10:21:50
1011,6420,2021-09-20 10:21:50,2021-09-20 10:21:50
1012,6421,2021-09-20 10:21:50,2021-09-20 10:21:50
1013,6432,2021-09-20 10:21:50,2021-09-20 10:21:50
1014,6431,2021-09-20 10:21:50,2021-09-20 10:21:50
1015,6430,2021-09-20 10:21:50,2021-09-20 10:21:50
1016,6440,2021-09-20 10:21:50,2021-09-20 10:21:50
1017,6410,2021-09-20 10:21:50,2021-09-20 10:21:50
1018,6402,2021-09-20 10:21:50,2021-09-20 10:21:50
1019,6401,2021-09-20 10:21:50,2021-09-20 10:21:50
1020,6403,2021-09-20 10:21:50,2021-09-20 10:21:50
1021,6400,2021-09-20 10:21:50,2021-09-20 10:21:50
1022,6450,2021-09-20 10:21:50,2021-09-20 10:21:50
1023,6650,2021-09-20 10:21:50,2021-09-20 10:21:50
1024,6680,2021-09-20 10:21:50,2021-09-20 10:21:50
1025,6682,2021-09-20 10:21:50,2021-09-20 10:21:50
1026,6681,2021-09-20 10:21:50,2021-09-20 10:21:50
1027,6683,2021-09-20 10:21:50,2021-09-20 10:21:50
1028,6640,2021-09-20 10:21:50,2021-09-20 10:21:50
1029,6630,2021-09-20 10:21:50,2021-09-20 10:21:50
1030,6610,2021-09-20 10:21:50,2021-09-20 10:21:50
1031,6621,2021-09-20 10:21:50,2021-09-20 10:21:50
1032,6620,2021-09-20 10:21:50,2021-09-20 10:21:50
1033,6622,2021-09-20 10:21:50,2021-09-20 10:21:50
1034,6623,2021-09-20 10:21:50,2021-09-20 10:21:50
1035,6602,2021-09-20 10:21:50,2021-09-20 10:21:50
1036,6601,2021-09-20 10:21:50,2021-09-20 10:21:50
1037,6600,2021-09-20 10:21:50,2021-09-20 10:21:50
1038,6670,2021-09-20 10:21:50,2021-09-20 10:21:50
1039,6661,2021-09-20 10:21:50,2021-09-20 10:21:50
1040,6660,2021-09-20 10:21:50,2021-09-20 10:21:50
1041,6281,2021-09-20 10:21:50,2021-09-20 10:21:50
1042,6280,2021-09-20 10:21:50,2021-09-20 10:21:50
1043,6250,2021-09-20 10:21:50,2021-09-20 10:21:50
1044,6251,2021-09-20 10:21:50,2021-09-20 10:21:50
1045,6270,2021-09-20 10:21:50,2021-09-20 10:21:50
1046,6271,2021-09-20 10:21:50,2021-09-20 10:21:50
1047,6240,2021-09-20 10:21:50,2021-09-20 10:21:50
1048,6290,2021-09-20 10:21:50,2021-09-20 10:21:50
1049,6291,2021-09-20 10:21:50,2021-09-20 10:21:50
1050,6220,2021-09-20 10:21:50,2021-09-20 10:21:50
1051,6210,2021-09-20 10:21:50,2021-09-20 10:21:50
1052,6211,2021-09-20 10:21:50,2021-09-20 10:21:50
1053,6212,2021-09-20 10:21:50,2021-09-20 10:21:50
1054,6260,2021-09-20 10:21:50,2021-09-20 10:21:50
1055,6206,2021-09-20 10:21:50,2021-09-20 10:21:50
1056,6100,2021-09-20 10:21:50,2021-09-20 10:21:50
1057,6204,2021-09-20 10:21:50,2021-09-20 10:21:50
1058,6202,2021-09-20 10:21:50,2021-09-20 10:21:50
1059,6201,2021-09-20 10:21:50,2021-09-20 10:21:50
1060,6000,2021-09-20 10:21:50,2021-09-20 10:21:50
1061,6205,2021-09-20 10:21:50,2021-09-20 10:21:50
1062,6203,2021-09-20 10:21:50,2021-09-20 10:21:50
1063,6230,2021-09-20 10:21:50,2021-09-20 10:21:50
1064,6730,2021-09-20 10:21:50,2021-09-20 10:21:50
1065,6740,2021-09-20 10:21:50,2021-09-20 10:21:50
1066,6751,2021-09-20 10:21:50,2021-09-20 10:21:50
1067,6742,2021-09-20 10:21:50,2021-09-20 10:21:50
1068,6741,2021-09-20 10:21:50,2021-09-20 10:21:50
1069,6752,2021-09-20 10:21:50,2021-09-20 10:21:50
1070,6720,2021-09-20 10:21:50,2021-09-20 10:21:50
1071,6721,2021-09-20 10:21:50,2021-09-20 10:21:50
1072,6712,2021-09-20 10:21:50,2021-09-20 10:21:50
1073,6710,2021-09-20 10:21:50,2021-09-20 10:21:50
1074,6711,2021-09-20 10:21:50,2021-09-20 10:21:50
1075,6772,2021-09-20 10:21:50,2021-09-20 10:21:50
1076,6773,2021-09-20 10:21:50,2021-09-20 10:21:50
1077,6771,2021-09-20 10:21:50,2021-09-20 10:21:50
1078,6770,2021-09-20 10:21:50,2021-09-20 10:21:50
1079,6701,2021-09-20 10:21:50,2021-09-20 10:21:50
1080,6702,2021-09-20 10:21:50,2021-09-20 10:21:50
1081,6700,2021-09-20 10:21:50,2021-09-20 10:21:50
1082,6780,2021-09-20 10:21:50,2021-09-20 10:21:50
1083,6762,2021-09-20 10:21:50,2021-09-20 10:21:50
1084,6763,2021-09-20 10:21:50,2021-09-20 10:21:50
1085,6760,2021-09-20 10:21:50,2021-09-20 10:21:50
1086,6761,2021-09-20 10:21:50,2021-09-20 10:21:50
1087,6730,2021-09-20 10:21:50,2021-09-20 10:21:50
1088,,2021-09-20 10:21:50,2021-09-20 10:21:50
1089,,2021-09-20 10:21:50,2021-09-20 10:21:50
1090,8710,2021-09-20 10:21:50,2021-09-20 10:21:50
1091,8730,2021-09-20 10:21:50,2021-09-20 10:21:50
1092,8700,2021-09-20 10:21:50,2021-09-20 10:21:50
1093,8701,2021-09-20 10:21:50,2021-09-20 10:21:50
1094,8740,2021-09-20 10:21:50,2021-09-20 10:21:50
1095,8741,2021-09-20 10:21:50,2021-09-20 10:21:50
1096,8721,2021-09-20 10:21:50,2021-09-20 10:21:50
1097,8720,2021-09-20 10:21:50,2021-09-20 10:21:50
1098,8240,2021-09-20 10:21:50,2021-09-20 10:21:50
1099,8241,2021-09-20 10:21:50,2021-09-20 10:21:50
1100,8242,2021-09-20 10:21:50,2021-09-20 10:21:50
1101,8530,2021-09-20 10:21:50,2021-09-20 10:21:50
1102,8531,2021-09-20 10:21:50,2021-09-20 10:21:50
1103,8210,2021-09-20 10:21:50,2021-09-20 10:21:50
1104,8216,2021-09-20 10:21:50,2021-09-20 10:21:50
1105,8212,2021-09-20 10:21:50,2021-09-20 10:21:50
1106,8213,2021-09-20 10:21:50,2021-09-20 10:21:50
1107,8215,2021-09-20 10:21:50,2021-09-20 10:21:50
1108,8211,2021-09-20 10:21:50,2021-09-20 10:21:50
1109,8214,2021-09-20 10:21:50,2021-09-20 10:21:50
1110,8260,2021-09-20 10:21:50,2021-09-20 10:21:50
1111,8261,2021-09-20 10:21:50,2021-09-20 10:21:50
1112,8200,2021-09-20 10:21:50,2021-09-20 10:21:50
1113,8200,2021-09-20 10:21:50,2021-09-20 10:21:50
1114,8201,2021-09-20 10:21:50,2021-09-20 10:21:50
1115,8206,2021-09-20 10:21:50,2021-09-20 10:21:50
1116,8205,2021-09-20 10:21:50,2021-09-20 10:21:50
1117,8204,2021-09-20 10:21:50,2021-09-20 10:21:50
1118,8202,2021-09-20 10:21:50,2021-09-20 10:21:50
1119,8203,2021-09-20 10:21:50,2021-09-20 10:21:50
1120,8233,2021-09-20 10:21:50,2021-09-20 10:21:50
1121,8230,2021-09-20 10:21:50,2021-09-20 10:21:50
1122,8232,2021-09-20 10:21:50,2021-09-20 10:21:50
1123,8231,2021-09-20 10:21:50,2021-09-20 10:21:50
1124,8274,2021-09-20 10:21:50,2021-09-20 10:21:50
1125,8271,2021-09-20 10:21:50,2021-09-20 10:21:50
1126,8270,2021-09-20 10:21:50,2021-09-20 10:21:50
1127,8273,2021-09-20 10:21:50,2021-09-20 10:21:50
1128,8272,2021-09-20 10:21:50,2021-09-20 10:21:50
1129,8252,2021-09-20 10:21:50,2021-09-20 10:21:50
1130,8251,2021-09-20 10:21:50,2021-09-20 10:21:50
1131,8250,2021-09-20 10:21:50,2021-09-20 10:21:50
1132,8281,2021-09-20 10:21:50,2021-09-20 10:21:50
1133,8284,2021-09-20 10:21:50,2021-09-20 10:21:50
1134,8282,2021-09-20 10:21:50,2021-09-20 10:21:50
1135,8280,2021-09-20 10:21:50,2021-09-20 10:21:50
1136,8283,2021-09-20 10:21:50,2021-09-20 10:21:50
1137,8223,2021-09-20 10:21:50,2021-09-20 10:21:50
1138,8221,2021-09-20 10:21:50,2021-09-20 10:21:50
1139,8222,2021-09-20 10:21:50,2021-09-20 10:21:50
1140,8224,2021-09-20 10:21:50,2021-09-20 10:21:50
1141,8220,2021-09-20 10:21:50,2021-09-20 10:21:50
1142,8300,2021-09-20 10:21:50,2021-09-20 10:21:50
1143,8301,2021-09-20 10:21:50,2021-09-20 10:21:50
1144,8320,2021-09-20 10:21:50,2021-09-20 10:21:50
1145,8321,2021-09-20 10:21:50,2021-09-20 10:21:50
1146,8340,2021-09-20 10:21:50,2021-09-20 10:21:50
1147,8341,2021-09-20 10:21:50,2021-09-20 10:21:50
1148,8342,2021-09-20 10:21:50,2021-09-20 10:21:50
1149,8310,2021-09-20 10:21:50,2021-09-20 10:21:50
1150,8311,2021-09-20 10:21:50,2021-09-20 10:21:50
1151,8360,2021-09-20 10:21:50,2021-09-20 10:21:50
1152,8350,2021-09-20 10:21:50,2021-09-20 10:21:50
1153,8331,2021-09-20 10:21:50,2021-09-20 10:21:50
1154,8332,2021-09-20 10:21:50,2021-09-20 10:21:50
1155,8330,2021-09-20 10:21:50,2021-09-20 10:21:50
1156,8402,2021-09-20 10:21:50,2021-09-20 10:21:50
1157,8403,2021-09-20 10:21:50,2021-09-20 10:21:50
1158,8400,2021-09-20 10:21:50,2021-09-20 10:21:50
1159,8401,2021-09-20 10:21:50,2021-09-20 10:21:50
1160,8404,2021-09-20 10:21:50,2021-09-20 10:21:50
1161,8431,2021-09-20 10:21:50,2021-09-20 10:21:50
1162,8430,2021-09-20 10:21:50,2021-09-20 10:21:50
1163,8432,2021-09-20 10:21:50,2021-09-20 10:21:50
1164,8433,2021-09-20 10:21:50,2021-09-20 10:21:50
1165,8421,2021-09-20 10:21:50,2021-09-20 10:21:50
1166,8420,2021-09-20 10:21:50,2021-09-20 10:21:50
1167,8410,2021-09-20 10:21:50,2021-09-20 10:21:50
1168,8621,2021-09-20 10:21:50,2021-09-20 10:21:50
1169,8620,2021-09-20 10:21:50,2021-09-20 10:21:50
1170,8622,2021-09-20 10:21:50,2021-09-20 10:21:50
1171,8624,2021-09-20 10:21:50,2021-09-20 10:21:50
1172,8623,2021-09-20 10:21:50,2021-09-20 10:21:50
1173,8630,2021-09-20 10:21:50,2021-09-20 10:21:50
1174,8640,2021-09-20 10:21:50,2021-09-20 10:21:50
1175,8641,2021-09-20 10:21:50,2021-09-20 10:21:50
1176,8650,2021-09-20 10:21:50,2021-09-20 10:21:50
1177,8651,2021-09-20 10:21:50,2021-09-20 10:21:50
1178,8602,2021-09-20 10:21:50,2021-09-20 10:21:50
1179,8601,2021-09-20 10:21:50,2021-09-20 10:21:50
1180,8600,2021-09-20 10:21:50,2021-09-20 10:21:50
1181,8603,2021-09-20 10:21:50,2021-09-20 10:21:50
1182,8610,2021-09-20 10:21:50,2021-09-20 10:21:50
1183,8550,2021-09-20 10:21:50,2021-09-20 10:21:50
1184,8552,2021-09-20 10:21:50,2021-09-20 10:21:50
1185,8551,2021-09-20 10:21:50,2021-09-20 10:21:50
1186,8513,2021-09-20 10:21:50,2021-09-20 10:21:50
1187,8512,2021-09-20 10:21:50,2021-09-20 10:21:50
1188,8510,2021-09-20 10:21:50,2021-09-20 10:21:50
1189,8511,2021-09-20 10:21:50,2021-09-20 10:21:50
1190,8565,2021-09-20 10:21:50,2021-09-20 10:21:50
1191,8563,2021-09-20 10:21:50,2021-09-20 10:21:50
1192,8562,2021-09-20 10:21:50,2021-09-20 10:21:50
1193,8560,2021-09-20 10:21:50,2021-09-20 10:21:50
1194,8566,2021-09-20 10:21:50,2021-09-20 10:21:50
1195,8564,2021-09-20 10:21:50,2021-09-20 10:21:50
1196,8561,2021-09-20 10:21:50,2021-09-20 10:21:50
1197,8540,2021-09-20 10:21:50,2021-09-20 10:21:50
1198,8541,2021-09-20 10:21:50,2021-09-20 10:21:50
1199,8501,2021-09-20 10:21:50,2021-09-20 10:21:50
1200,8502,2021-09-20 10:21:50,2021-09-20 10:21:50
1201,8500,2021-09-20 10:21:50,2021-09-20 10:21:50
1202,8521,2021-09-20 10:21:50,2021-09-20 10:21:50
1203,8523,2021-09-20 10:21:50,2021-09-20 10:21:50
1204,8522,2021-09-20 10:21:50,2021-09-20 10:21:50
1205,8520,2021-09-20 10:21:50,2021-09-20 10:21:50
1206,,2021-09-20 10:21:50,2021-09-20 10:21:50
1207,,2021-09-20 10:21:50,2021-09-20 10:21:50
1208,9300,2021-09-20 10:21:50,2021-09-20 10:21:50
1209,9301,2021-09-20 10:21:50,2021-09-20 10:21:50
1210,9302,2021-09-20 10:21:50,2021-09-20 10:21:50
1211,9350,2021-09-20 10:21:50,2021-09-20 10:21:50
1212,9351,2021-09-20 10:21:50,2021-09-20 10:21:50
1213,9361,2021-09-20 10:21:50,2021-09-20 10:21:50
1214,9360,2021-09-20 10:21:50,2021-09-20 10:21:50
1215,9372,2021-09-20 10:21:50,2021-09-20 10:21:50
1216,9370,2021-09-20 10:21:50,2021-09-20 10:21:50
1217,9371,2021-09-20 10:21:50,2021-09-20 10:21:50
1218,9310,2021-09-20 10:21:50,2021-09-20 10:21:50
1219,9311,2021-09-20 10:21:50,2021-09-20 10:21:50
1220,9383,2021-09-20 10:21:50,2021-09-20 10:21:50
1221,9382,2021-09-20 10:21:50,2021-09-20 10:21:50
1222,9381,2021-09-20 10:21:50,2021-09-20 10:21:50
1223,9380,2021-09-20 10:21:50,2021-09-20 10:21:50
1224,9384,2021-09-20 10:21:50,2021-09-20 10:21:50
1225,9385,2021-09-20 10:21:50,2021-09-20 10:21:50
1226,9320,2021-09-20 10:21:50,2021-09-20 10:21:50
1227,9321,2021-09-20 10:21:50,2021-09-20 10:21:50
1228,9322,2021-09-20 10:21:50,2021-09-20 10:21:50
1229,9341,2021-09-20 10:21:50,2021-09-20 10:21:50
1230,9343,2021-09-20 10:21:50,2021-09-20 10:21:50
1231,9340,2021-09-20 10:21:50,2021-09-20 10:21:50
1232,9342,2021-09-20 10:21:50,2021-09-20 10:21:50
1233,9330,2021-09-20 10:21:50,2021-09-20 10:21:50
1234,7210,2021-09-20 10:21:50,2021-09-20 10:21:50
1235,7211,2021-09-20 10:21:50,2021-09-20 10:21:50
1236,7200,2021-09-20 10:21:50,2021-09-20 10:21:50
1237,7201,2021-09-20 10:21:50,2021-09-20 10:21:50
1238,7222,2021-09-20 10:21:50,2021-09-20 10:21:50
1239,7220,2021-09-20 10:21:50,2021-09-20 10:21:50
1240,7221,2021-09-20 10:21:50,2021-09-20 10:21:50
1241,7230,2021-09-20 10:21:50,2021-09-20 10:21:50
1242,7470,2021-09-20 10:21:50,2021-09-20 10:21:50
1243,7471,2021-09-20 10:21:50,2021-09-20 10:21:50
1244,7410,2021-09-20 10:21:50,2021-09-20 10:21:50
1245,7406,2021-09-20 10:21:50,2021-09-20 10:21:50
1246,7402,2021-09-20 10:21:50,2021-09-20 10:21:50
1247,7407,2021-09-20 10:21:50,2021-09-20 10:21:50
1248,7404,2021-09-20 10:21:50,2021-09-20 10:21:50
1249,7403,2021-09-20 10:21:50,2021-09-20 10:21:50
1250,7400,2021-09-20 10:21:50,2021-09-20 10:21:50
1251,7401,2021-09-20 10:21:50,2021-09-20 10:21:50
1252,7405,2021-09-20 10:21:50,2021-09-20 10:21:50
1253,7420,2021-09-20 10:21:50,2021-09-20 10:21:50
1254,7450,2021-09-20 10:21:50,2021-09-20 10:21:50
1255,7440,2021-09-20 10:21:50,2021-09-20 10:21:50
1256,7462,2021-09-20 10:21:50,2021-09-20 10:21:50
1257,7460,2021-09-20 10:21:50,2021-09-20 10:21:50
1258,7461,2021-09-20 10:21:50,2021-09-20 10:21:50
1259,7433,2021-09-20 10:21:50,2021-09-20 10:21:50
1260,7431,2021-09-20 10:21:50,2021-09-20 10:21:50
1261,7432,2021-09-20 10:21:50,2021-09-20 10:21:50
1262,7430,2021-09-20 10:21:50,2021-09-20 10:21:50
1263,7310,2021-09-20 10:21:50,2021-09-20 10:21:50
1264,7301,2021-09-20 10:21:50,2021-09-20 10:21:50
1265,7300,2021-09-20 10:21:50,2021-09-20 10:21:50
1266,7330,2021-09-20 10:21:50,2021-09-20 10:21:50
1267,7340,2021-09-20 10:21:50,2021-09-20 10:21:50
1268,7351,2021-09-20 10:21:50,2021-09-20 10:21:50
1269,7350,2021-09-20 10:21:50,2021-09-20 10:21:50
1270,7321,2021-09-20 10:21:50,2021-09-20 10:21:50
1271,7320,2021-09-20 10:21:50,2021-09-20 10:21:50
1272,9240,2021-09-20 10:21:50,2021-09-20 10:21:50
1273,9242,2021-09-20 10:21:50,2021-09-20 10:21:50
1274,9241,2021-09-20 10:21:50,2021-09-20 10:21:50
1275,9260,2021-09-20 10:21:50,2021-09-20 10:21:50
1276,9261,2021-09-20 10:21:50,2021-09-20 10:21:50
1277,9272,2021-09-20 10:21:50,2021-09-20 10:21:50
1278,9270,2021-09-20 10:21:50,2021-09-20 10:21:50
1279,9271,2021-09-20 10:21:50,2021-09-20 10:21:50
1280,9273,2021-09-20 10:21:50,2021-09-20 10:21:50
1281,9221,2021-09-20 10:21:50,2021-09-20 10:21:50
1282,9220,2021-09-20 10:21:50,2021-09-20 10:21:50
1283,9224,2021-09-20 10:21:50,2021-09-20 10:21:50
1284,9223,2021-09-20 10:21:50,2021-09-20 10:21:50
1285,9222,2021-09-20 10:21:50,2021-09-20 10:21:50
1286,9207,2021-09-20 10:21:50,2021-09-20 10:21:50
1287,9203,2021-09-20 10:21:50,2021-09-20 10:21:50
1288,9202,2021-09-20 10:21:50,2021-09-20 10:21:50
1289,9205,2021-09-20 10:21:50,2021-09-20 10:21:50
1290,9100,2021-09-20 10:21:50,2021-09-20 10:21:50
1291,9000,2021-09-20 10:21:50,2021-09-20 10:21:50
1292,9201,2021-09-20 10:21:50,2021-09-20 10:21:50
1293,9208,2021-09-20 10:21:50,2021-09-20 10:21:50
1294,9204,2021-09-20 10:21:50,2021-09-20 10:21:50
1295,9206,2021-09-20 10:21:50,2021-09-20 10:21:50
1296,9291,2021-09-20 10:21:50,2021-09-20 10:21:50
1297,9290,2021-09-20 10:21:50,2021-09-20 10:21:50
1298,9284,2021-09-20 10:21:50,2021-09-20 10:21:50
1299,9285,2021-09-20 10:21:50,2021-09-20 10:21:50
1300,9281,2021-09-20 10:21:50,2021-09-20 10:21:50
1301,9282,2021-09-20 10:21:50,2021-09-20 10:21:50
1302,9283,2021-09-20 10:21:50,2021-09-20 10:21:50
1303,9280,2021-09-20 10:21:50,2021-09-20 10:21:50
1304,9210,2021-09-20 10:21:50,2021-09-20 10:21:50
1305,9252,2021-09-20 10:21:50,2021-09-20 10:21:50
1306,9251,2021-09-20 10:21:50,2021-09-20 10:21:50
1307,9250,2021-09-20 10:21:50,2021-09-20 10:21:50
1308,9253,2021-09-20 10:21:50,2021-09-20 10:21:50
1309,9231,2021-09-20 10:21:50,2021-09-20 10:21:50
1310,9230,2021-09-20 10:21:50,2021-09-20 10:21:50
1311,7042,2021-09-20 10:21:50,2021-09-20 10:21:50
1312,7040,2021-09-20 10:21:50,2021-09-20 10:21:50
1313,7041,2021-09-20 10:21:50,2021-09-20 10:21:50
1314,7020,2021-09-20 10:21:50,2021-09-20 10:21:50
1315,7021,2021-09-20 10:21:50,2021-09-20 10:21:50
1316,7010,2021-09-20 10:21:50,2021-09-20 10:21:50
1317,7011,2021-09-20 10:21:50,2021-09-20 10:21:50
1318,7003,2021-09-20 10:21:50,2021-09-20 10:21:50
1319,7002,2021-09-20 10:21:50,2021-09-20 10:21:50
1320,7001,2021-09-20 10:21:50,2021-09-20 10:21:50
1321,7000,2021-09-20 10:21:50,2021-09-20 10:21:50
1322,7032,2021-09-20 10:21:50,2021-09-20 10:21:50
1323,7030,2021-09-20 10:21:50,2021-09-20 10:21:50
1324,7031,2021-09-20 10:21:50,2021-09-20 10:21:50
1325,7052,2021-09-20 10:21:50,2021-09-20 10:21:50
1326,7050,2021-09-20 10:21:50,2021-09-20 10:21:50
1327,7051,2021-09-20 10:21:50,2021-09-20 10:21:50
1328,7620,2021-09-20 10:21:50,2021-09-20 10:21:50
1329,7600,2021-09-20 10:21:50,2021-09-20 10:21:50
1330,7631,2021-09-20 10:21:50,2021-09-20 10:21:50
1331,7630,2021-09-20 10:21:50,2021-09-20 10:21:50
1332,7632,2021-09-20 10:21:50,2021-09-20 10:21:50
1333,7611,2021-09-20 10:21:50,2021-09-20 10:21:50
1334,7612,2021-09-20 10:21:50,2021-09-20 10:21:50
1335,7610,2021-09-20 10:21:50,2021-09-20 10:21:50
1336,7110,2021-09-20 10:21:50,2021-09-20 10:21:50
1337,7101,2021-09-20 10:21:50,2021-09-20 10:21:50
1338,7152,2021-09-20 10:21:50,2021-09-20 10:21:50
1339,7100,2021-09-20 10:21:50,2021-09-20 10:21:50
1340,7102,2021-09-20 10:21:50,2021-09-20 10:21:50
